event_id,cap,actual_recalled,candidate_count,split
HT_15736,80,1,63,test
HT_15737,20,1,20,test
HT_15737,40,1,40,test
HT_15737,80,1,68,test
HT_15738,20,1,20,test
HT_15738,40,1,40,test
HT_15738,80,1,68,test
HT_15739,20,1,20,test
HT_15739,40,1,40,test
HT_15739,80,1,51,test
HT_15740,20,1,20,test
HT_15740,40,1,40,test
HT_15740,80,1,48,test
HT_15741,20,1,20,test
HT_15741,40,1,40,test
HT_15741,80,1,64,test
HT_15742,20,1,20,test
HT_15742,40,1,40,test
HT_15742,80,1,48,test
HT_15743,20,1,20,test
HT_15743,40,1,40,test
HT_15743,80,1,64,test
HT_15744,20,1,20,test
HT_15744,40,1,40,test
HT_15744,80,1,64,test
HT_15745,20,1,20,test
HT_15745,40,1,40,test
HT_15745,80,1,64,test
HT_15746,20,1,20,test
HT_15746,40,1,40,test
HT_15746,80,1,47,test
HT_15747,20,1,20,test
HT_15747,40,1,40,test
HT_15747,80,1,48,test
HT_15748,20,1,20,test
HT_15748,40,1,40,test
HT_15748,80,1,48,test
HT_15749,20,1,20,test
HT_15749,40,1,40,test
HT_15749,80,1,64,test
HT_15750,20,1,20,test
HT_15750,40,1,40,test
HT_15750,80,1,64,test
HT_15751,20,1,5,test
HT_15751,40,1,5,test
HT_15751,80,1,5,test
HT_15752,20,1,7,test
HT_15752,40,1,7,test
HT_15752,80,1,7,test
HT_15753,20,1,7,test
HT_15753,40,1,7,test
HT_15753,80,1,7,test
HT_15754,20,1,6,test
HT_15754,40,1,6,test
HT_15754,80,1,6,test
HT_15755,20,1,5,test
HT_15755,40,1,5,test
HT_15755,80,1,5,test
HT_15756,20,1,7,test
HT_15756,40,1,7,test
HT_15756,80,1,7,test
HT_15757,20,1,6,test
HT_15757,40,1,6,test
HT_15757,80,1,6,test
HT_15758,20,1,9,test
HT_15758,40,1,9,test
HT_15758,80,1,9,test
HT_15759,20,1,20,test
HT_15759,40,1,34,test
HT_15759,80,1,34,test
HT_15760,20,1,20,test
HT_15760,40,1,40,test
HT_15760,80,1,80,test
HT_15761,20,1,20,test
HT_15761,40,1,40,test
HT_15761,80,1,70,test
HT_15762,20,1,20,test
HT_15762,40,1,40,test
HT_15762,80,1,76,test
HT_15763,20,1,20,test
HT_15763,40,1,40,test
HT_15763,80,1,70,test
HT_15764,20,1,15,test
HT_15764,40,1,15,test
HT_15764,80,1,15,test
HT_15765,20,1,15,test
HT_15765,40,1,15,test
HT_15765,80,1,15,test
HT_15766,20,1,15,test
HT_15766,40,1,15,test
HT_15766,80,1,15,test
HT_15767,20,1,15,test
HT_15767,40,1,15,test
HT_15767,80,1,15,test
HT_15768,20,1,20,test
HT_15768,40,1,40,test
HT_15768,80,1,48,test
HT_15769,20,1,20,test
HT_15769,40,1,40,test
HT_15769,80,1,70,test
HT_15770,20,1,15,test
HT_15770,40,1,15,test
HT_15770,80,1,15,test
HT_15771,20,1,20,test
HT_15771,40,1,40,test
HT_15771,80,1,50,test
HT_15772,20,1,20,test
HT_15772,40,1,40,test
HT_15772,80,1,80,test
HT_15773,20,0,20,test
HT_15773,40,0,40,test
HT_15773,80,1,80,test
HT_15774,20,1,20,test
HT_15774,40,1,40,test
HT_15774,80,1,80,test
HT_15775,20,1,20,test
HT_15775,40,1,31,test
HT_15775,80,1,31,test
HT_15776,20,1,20,test
HT_15776,40,1,31,test
HT_15776,80,1,31,test
HT_15777,20,1,20,test
HT_15777,40,1,36,test
HT_15777,80,1,36,test
HT_15778,20,1,7,test
HT_15778,40,1,7,test
HT_15778,80,1,7,test
HT_15779,20,1,20,test
HT_15779,40,1,40,test
HT_15779,80,1,80,test
HT_15780,20,1,7,test
HT_15780,40,1,7,test
HT_15780,80,1,7,test
HT_15781,20,1,20,test
HT_15781,40,1,40,test
HT_15781,80,1,44,test
HT_15782,20,1,12,test
HT_15782,40,1,12,test
HT_15782,80,1,12,test
HT_15783,20,1,12,test
HT_15783,40,1,12,test
HT_15783,80,1,12,test
HT_15784,20,1,20,test
HT_15784,40,1,25,test
HT_15784,80,1,25,test
HT_15785,20,1,15,test
HT_15785,40,1,15,test
HT_15785,80,1,15,test
HT_15786,20,1,15,test
HT_15786,40,1,15,test
HT_15786,80,1,15,test
HT_15787,20,1,15,test
HT_15787,40,1,15,test
HT_15787,80,1,15,test
HT_15788,20,1,15,test
HT_15788,40,1,15,test
HT_15788,80,1,15,test
HT_15789,20,1,15,test
HT_15789,40,1,15,test
HT_15789,80,1,15,test
HT_15790,20,0,20,test
HT_15790,40,1,40,test
HT_15790,80,1,80,test
HT_15791,20,1,15,test
HT_15791,40,1,15,test
HT_15791,80,1,15,test
HT_15792,20,1,20,test
HT_15792,40,1,40,test
HT_15792,80,1,80,test
HT_15793,20,1,15,test
HT_15793,40,1,15,test
HT_15793,80,1,15,test
HT_15794,20,1,15,test
HT_15794,40,1,15,test
HT_15794,80,1,15,test
HT_15795,20,1,15,test
HT_15795,40,1,15,test
HT_15795,80,1,15,test
HT_15796,20,1,20,test
HT_15796,40,1,40,test
HT_15796,80,1,80,test
HT_15797,20,1,20,test
HT_15797,40,1,40,test
HT_15797,80,1,51,test
HT_15798,20,1,20,test
HT_15798,40,1,40,test
HT_15798,80,1,70,test
HT_15799,20,1,11,test
HT_15799,40,1,11,test
HT_15799,80,1,11,test
HT_15800,20,1,20,test
HT_15800,40,1,40,test
HT_15800,80,1,47,test
HT_15801,20,1,20,test
HT_15801,40,1,40,test
HT_15801,80,1,70,test
HT_15802,20,1,11,test
HT_15802,40,1,11,test
HT_15802,80,1,11,test
HT_15803,20,1,20,test
HT_15803,40,1,40,test
HT_15803,80,1,47,test
HT_15804,20,0,20,test
HT_15804,40,0,40,test
HT_15804,80,1,80,test
HT_15805,20,1,20,test
HT_15805,40,1,40,test
HT_15805,80,1,70,test
HT_15806,20,1,8,test
HT_15806,40,1,8,test
HT_15806,80,1,8,test
HT_15807,20,1,20,test
HT_15807,40,1,40,test
HT_15807,80,1,80,test
HT_15808,20,1,20,test
HT_15808,40,1,40,test
HT_15808,80,1,70,test
HT_15809,20,1,20,test
HT_15809,40,1,21,test
HT_15809,80,1,21,test
HT_15810,20,1,20,test
HT_15810,40,1,40,test
HT_15810,80,1,80,test
HT_15811,20,1,20,test
HT_15811,40,1,40,test
HT_15811,80,1,63,test
HT_15812,20,1,9,test
HT_15812,40,1,9,test
HT_15812,80,1,9,test
HT_15813,20,1,20,test
HT_15813,40,1,26,test
HT_15813,80,1,26,test
HT_15814,20,1,9,test
HT_15814,40,1,9,test
HT_15814,80,1,9,test
HT_15815,20,1,20,test
HT_15815,40,1,26,test
HT_15815,80,1,26,test
HT_15816,20,1,9,test
HT_15816,40,1,9,test
HT_15816,80,1,9,test
HT_15817,20,1,20,test
HT_15817,40,1,40,test
HT_15817,80,1,44,test
HT_15818,20,1,20,test
HT_15818,40,1,40,test
HT_15818,80,1,70,test
HT_15819,20,1,20,test
HT_15819,40,1,40,test
HT_15819,80,1,80,test
HT_15820,20,1,20,test
HT_15820,40,1,40,test
HT_15820,80,1,80,test
HT_15821,20,1,20,test
HT_15821,40,1,40,test
HT_15821,80,1,80,test
HT_15822,20,1,14,test
HT_15822,40,1,14,test
HT_15822,80,1,14,test
HT_15825,20,1,14,test
HT_15825,40,1,14,test
HT_15825,80,1,14,test
HT_15826,20,1,20,test
HT_15826,40,1,40,test
HT_15826,80,1,41,test
HT_15828,20,1,20,test
HT_15828,40,1,32,test
HT_15828,80,1,32,test
HT_15829,20,1,20,test
HT_15829,40,1,22,test
HT_15829,80,1,22,test
HT_15830,20,1,20,test
HT_15830,40,1,34,test
HT_15830,80,1,34,test
HT_15831,20,1,17,test
HT_15831,40,1,17,test
HT_15831,80,1,17,test
HT_15832,20,1,20,test
HT_15832,40,1,40,test
HT_15832,80,1,43,test
HT_15833,20,1,20,test
HT_15833,40,1,26,test
HT_15833,80,1,26,test
HT_15834,20,1,20,test
HT_15834,40,1,40,test
HT_15834,80,1,43,test
HT_15835,20,1,20,test
HT_15835,40,1,40,test
HT_15835,80,1,43,test
HT_15836,20,1,20,test
HT_15836,40,1,40,test
HT_15836,80,1,51,test
HT_15837,20,1,20,test
HT_15837,40,1,27,test
HT_15837,80,1,27,test
HT_15838,20,1,20,test
HT_15838,40,1,20,test
HT_15838,80,1,20,test
HT_15839,20,1,20,test
HT_15839,40,1,20,test
HT_15839,80,1,20,test
HT_15840,20,1,20,test
HT_15840,40,1,40,test
HT_15840,80,1,45,test
HT_15843,20,1,20,test
HT_15843,40,1,30,test
HT_15843,80,1,30,test
HT_15844,20,1,20,test
HT_15844,40,1,30,test
HT_15844,80,1,30,test
HT_15845,20,1,20,test
HT_15845,40,1,30,test
HT_15845,80,1,30,test
HT_15846,20,1,20,test
HT_15846,40,1,30,test
HT_15846,80,1,30,test
HT_15847,20,1,20,test
HT_15847,40,1,40,test
HT_15847,80,1,50,test
HT_15848,20,1,20,test
HT_15848,40,1,40,test
HT_15848,80,1,50,test
HT_15849,20,1,20,test
HT_15849,40,1,40,test
HT_15849,80,1,55,test
HT_15850,20,1,20,test
HT_15850,40,1,40,test
HT_15850,80,1,55,test
HT_15851,20,1,20,test
HT_15851,40,1,40,test
HT_15851,80,1,55,test
HT_15852,20,1,20,test
HT_15852,40,1,40,test
HT_15852,80,1,55,test
HT_15853,20,1,15,test
HT_15853,40,1,15,test
HT_15853,80,1,15,test
HT_15854,20,1,20,test
HT_15854,40,1,32,test
HT_15854,80,1,32,test
HT_15855,20,1,9,test
HT_15855,40,1,9,test
HT_15855,80,1,9,test
HT_15856,20,1,13,test
HT_15856,40,1,13,test
HT_15856,80,1,13,test
HT_15857,20,1,13,test
HT_15857,40,1,13,test
HT_15857,80,1,13,test
HT_15858,20,0,20,test
HT_15858,40,1,40,test
HT_15858,80,1,80,test
HT_15859,20,1,20,test
HT_15859,40,1,40,test
HT_15859,80,1,80,test
HT_15860,20,1,20,test
HT_15860,40,1,40,test
HT_15860,80,1,80,test
HT_15861,20,1,20,test
HT_15861,40,1,40,test
HT_15861,80,1,59,test
HT_15862,20,1,20,test
HT_15862,40,1,40,test
HT_15862,80,1,65,test
HT_15863,20,1,20,test
HT_15863,40,1,40,test
HT_15863,80,1,59,test
HT_15864,20,1,20,test
HT_15864,40,1,40,test
HT_15864,80,1,65,test
HT_15865,20,1,20,test
HT_15865,40,1,40,test
HT_15865,80,1,59,test
HT_15866,20,1,15,test
HT_15866,40,1,15,test
HT_15866,80,1,15,test
HT_15867,20,1,20,test
HT_15867,40,1,40,test
HT_15867,80,1,44,test
HT_15868,20,1,20,test
HT_15868,40,1,40,test
HT_15868,80,1,48,test
HT_15869,20,1,20,test
HT_15869,40,1,40,test
HT_15869,80,1,63,test
HT_15870,20,1,20,test
HT_15870,40,1,40,test
HT_15870,80,1,63,test
HT_15871,20,1,20,test
HT_15871,40,1,40,test
HT_15871,80,1,48,test
HT_15872,20,1,20,test
HT_15872,40,1,40,test
HT_15872,80,1,63,test
HT_15873,20,1,20,test
HT_15873,40,1,40,test
HT_15873,80,1,48,test
HT_15874,20,1,20,test
HT_15874,40,1,36,test
HT_15874,80,1,36,test
HT_15875,20,1,20,test
HT_15875,40,1,40,test
HT_15875,80,1,77,test
HT_15876,20,1,20,test
HT_15876,40,1,20,test
HT_15876,80,1,20,test
HT_15877,20,1,20,test
HT_15877,40,1,20,test
HT_15877,80,1,20,test
HT_15878,20,0,20,test
HT_15878,40,1,40,test
HT_15878,80,1,80,test
HT_15879,20,1,20,test
HT_15879,40,1,40,test
HT_15879,80,1,44,test
HT_15880,20,1,15,test
HT_15880,40,1,15,test
HT_15880,80,1,15,test
HT_15881,20,1,20,test
HT_15881,40,1,33,test
HT_15881,80,1,33,test
HT_15882,20,1,20,test
HT_15882,40,1,25,test
HT_15882,80,1,25,test
HT_15883,20,1,20,test
HT_15883,40,1,40,test
HT_15883,80,1,70,test
HT_15885,20,1,2,test
HT_15885,40,1,2,test
HT_15885,80,1,2,test
HT_15886,20,1,17,test
HT_15886,40,1,17,test
HT_15886,80,1,17,test
HT_15887,20,1,20,test
HT_15887,40,1,40,test
HT_15887,80,1,80,test
HT_15888,20,1,20,test
HT_15888,40,1,40,test
HT_15888,80,1,73,test
HT_15889,20,1,20,test
HT_15889,40,1,40,test
HT_15889,80,1,50,test
HT_15890,20,1,20,test
HT_15890,40,1,40,test
HT_15890,80,1,80,test
HT_15891,20,1,20,test
HT_15891,40,1,40,test
HT_15891,80,1,80,test
HT_15893,20,1,20,test
HT_15893,40,1,40,test
HT_15893,80,1,44,test
HT_15895,20,1,20,test
HT_15895,40,1,21,test
HT_15895,80,1,21,test
HT_15896,20,1,16,test
HT_15896,40,1,16,test
HT_15896,80,1,16,test
HT_15897,20,1,20,test
HT_15897,40,1,20,test
HT_15897,80,1,20,test
HT_15898,20,1,20,test
HT_15898,40,1,40,test
HT_15898,80,1,63,test
HT_15899,20,1,20,test
HT_15899,40,1,40,test
HT_15899,80,1,47,test
HT_15900,20,1,20,test
HT_15900,40,1,40,test
HT_15900,80,1,55,test
HT_15901,20,1,20,test
HT_15901,40,1,21,test
HT_15901,80,1,21,test
HT_15902,20,1,20,test
HT_15902,40,1,20,test
HT_15902,80,1,20,test
HT_15904,20,1,20,test
HT_15904,40,1,20,test
HT_15904,80,1,20,test
HT_15905,20,1,20,test
HT_15905,40,1,20,test
HT_15905,80,1,20,test
HT_15906,20,1,20,test
HT_15906,40,1,23,test
HT_15906,80,1,23,test
HT_15907,20,1,18,test
HT_15907,40,1,18,test
HT_15907,80,1,18,test
HT_15908,20,1,20,test
HT_15908,40,1,20,test
HT_15908,80,1,20,test
HT_15909,20,1,20,test
HT_15909,40,1,20,test
HT_15909,80,1,20,test
HT_15910,20,1,20,test
HT_15910,40,1,20,test
HT_15910,80,1,20,test
HT_15911,20,1,20,test
HT_15911,40,1,34,test
HT_15911,80,1,34,test
HT_15912,20,1,20,test
HT_15912,40,1,40,test
HT_15912,80,1,80,test
HT_15913,20,1,20,test
HT_15913,40,1,40,test
HT_15913,80,1,43,test
HT_15914,20,1,20,test
HT_15914,40,1,40,test
HT_15914,80,1,80,test
HT_15915,20,1,20,test
HT_15915,40,1,40,test
HT_15915,80,1,51,test
HT_15916,20,1,20,test
HT_15916,40,1,40,test
HT_15916,80,1,44,test
HT_15917,20,1,20,test
HT_15917,40,1,40,test
HT_15917,80,1,76,test
HT_15918,20,1,20,test
HT_15918,40,1,40,test
HT_15918,80,1,70,test
HT_15919,20,1,20,test
HT_15919,40,1,32,test
HT_15919,80,1,32,test
HT_15920,20,1,20,test
HT_15920,40,1,40,test
HT_15920,80,1,76,test
HT_15921,20,1,15,test
HT_15921,40,1,15,test
HT_15921,80,1,15,test
HT_15922,20,1,20,test
HT_15922,40,1,40,test
HT_15922,80,1,78,test
HT_15923,20,1,20,test
HT_15923,40,1,40,test
HT_15923,80,1,78,test
HT_15924,20,1,20,test
HT_15924,40,1,40,test
HT_15924,80,1,42,test
HT_15925,20,1,14,test
HT_15925,40,1,14,test
HT_15925,80,1,14,test
HT_15926,20,1,20,test
HT_15926,40,1,40,test
HT_15926,80,1,55,test
HT_15927,20,1,20,test
HT_15927,40,1,40,test
HT_15927,80,1,55,test
HT_15928,20,1,20,test
HT_15928,40,1,40,test
HT_15928,80,1,43,test
HT_15929,20,1,20,test
HT_15929,40,1,40,test
HT_15929,80,1,55,test
HT_15930,20,1,20,test
HT_15930,40,1,34,test
HT_15930,80,1,34,test
HT_15931,20,1,14,test
HT_15931,40,1,14,test
HT_15931,80,1,14,test
HT_15932,20,1,20,test
HT_15932,40,1,40,test
HT_15932,80,1,77,test
HT_15933,20,1,20,test
HT_15933,40,1,32,test
HT_15933,80,1,32,test
HT_15934,20,1,20,test
HT_15934,40,1,40,test
HT_15934,80,1,80,test
HT_15935,20,1,20,test
HT_15935,40,1,37,test
HT_15935,80,1,37,test
HT_15936,20,0,20,test
HT_15936,40,1,40,test
HT_15936,80,1,80,test
HT_15937,20,1,20,test
HT_15937,40,1,34,test
HT_15937,80,1,34,test
HT_15938,20,1,15,test
HT_15938,40,1,15,test
HT_15938,80,1,15,test
HT_15939,20,1,20,test
HT_15939,40,1,32,test
HT_15939,80,1,32,test
HT_15940,20,1,20,test
HT_15940,40,1,40,test
HT_15940,80,1,70,test
HT_15941,20,1,15,test
HT_15941,40,1,15,test
HT_15941,80,1,15,test
HT_15942,20,1,20,test
HT_15942,40,1,40,test
HT_15942,80,1,55,test
HT_15943,20,1,14,test
HT_15943,40,1,14,test
HT_15943,80,1,14,test
HT_15944,20,1,20,test
HT_15944,40,1,40,test
HT_15944,80,1,80,test
HT_15945,20,1,20,test
HT_15945,40,1,40,test
HT_15945,80,1,42,test
HT_15946,20,1,20,test
HT_15946,40,1,20,test
HT_15946,80,1,20,test
HT_15947,20,1,17,test
HT_15947,40,1,17,test
HT_15947,80,1,17,test
HT_15948,20,1,17,test
HT_15948,40,1,17,test
HT_15948,80,1,17,test
HT_15949,20,1,15,test
HT_15949,40,1,15,test
HT_15949,80,1,15,test
HT_15950,20,1,20,test
HT_15950,40,1,20,test
HT_15950,80,1,20,test
HT_15951,20,1,20,test
HT_15951,40,1,40,test
HT_15951,80,1,61,test
HT_15952,20,1,20,test
HT_15952,40,1,25,test
HT_15952,80,1,25,test
HT_15953,20,1,20,test
HT_15953,40,1,40,test
HT_15953,80,1,80,test
HT_15954,20,1,20,test
HT_15954,40,1,25,test
HT_15954,80,1,25,test
HT_15955,20,1,20,test
HT_15955,40,1,40,test
HT_15955,80,1,77,test
HT_15956,20,1,7,test
HT_15956,40,1,7,test
HT_15956,80,1,7,test
HT_15957,20,1,20,test
HT_15957,40,1,29,test
HT_15957,80,1,29,test
HT_15958,20,1,20,test
HT_15958,40,1,30,test
HT_15958,80,1,30,test
HT_15959,20,1,20,test
HT_15959,40,1,29,test
HT_15959,80,1,29,test
HT_15960,20,1,20,test
HT_15960,40,1,29,test
HT_15960,80,1,29,test
HT_15961,20,1,20,test
HT_15961,40,1,36,test
HT_15961,80,1,36,test
HT_15962,20,1,17,test
HT_15962,40,1,17,test
HT_15962,80,1,17,test
HT_15963,20,1,17,test
HT_15963,40,1,17,test
HT_15963,80,1,17,test
HT_15964,20,1,17,test
HT_15964,40,1,17,test
HT_15964,80,1,17,test
HT_15965,20,1,17,test
HT_15965,40,1,17,test
HT_15965,80,1,17,test
HT_15966,20,1,20,test
HT_15966,40,1,40,test
HT_15966,80,1,50,test
HT_15967,20,1,20,test
HT_15967,40,1,40,test
HT_15967,80,1,49,test
HT_15968,20,1,20,test
HT_15968,40,1,40,test
HT_15968,80,1,76,test
HT_15969,20,1,20,test
HT_15969,40,1,40,test
HT_15969,80,1,72,test
HT_15970,20,1,20,test
HT_15970,40,1,40,test
HT_15970,80,1,76,test
HT_15971,20,1,20,test
HT_15971,40,1,40,test
HT_15971,80,1,52,test
HT_15972,20,1,20,test
HT_15972,40,1,40,test
HT_15972,80,1,76,test
HT_15973,20,1,4,test
HT_15973,40,1,4,test
HT_15973,80,1,4,test
HT_15974,20,1,20,test
HT_15974,40,1,40,test
HT_15974,80,1,63,test
HT_15975,20,1,20,test
HT_15975,40,1,40,test
HT_15975,80,1,52,test
HT_15976,20,1,20,test
HT_15976,40,1,40,test
HT_15976,80,1,47,test
HT_15977,20,1,20,test
HT_15977,40,1,40,test
HT_15977,80,1,69,test
HT_15978,20,1,20,test
HT_15978,40,1,40,test
HT_15978,80,1,52,test
HT_15979,20,1,20,test
HT_15979,40,1,40,test
HT_15979,80,1,47,test
HT_15980,20,1,20,test
HT_15980,40,1,40,test
HT_15980,80,1,52,test
HT_15981,20,1,20,test
HT_15981,40,1,40,test
HT_15981,80,1,78,test
HT_15982,20,1,14,test
HT_15982,40,1,14,test
HT_15982,80,1,14,test
HT_15983,20,1,20,test
HT_15983,40,1,40,test
HT_15983,80,1,78,test
HT_15984,20,1,20,test
HT_15984,40,1,37,test
HT_15984,80,1,37,test
HT_15985,20,1,20,test
HT_15985,40,1,30,test
HT_15985,80,1,30,test
HT_15986,20,1,20,test
HT_15986,40,1,32,test
HT_15986,80,1,32,test
HT_15987,20,1,20,test
HT_15987,40,1,40,test
HT_15987,80,1,80,test
HT_15988,20,1,20,test
HT_15988,40,1,40,test
HT_15988,80,1,40,test
HT_15989,20,1,20,test
HT_15989,40,1,40,test
HT_15989,80,1,80,test
HT_15990,20,1,20,test
HT_15990,40,1,40,test
HT_15990,80,1,76,test
HT_15991,20,1,20,test
HT_15991,40,1,40,test
HT_15991,80,1,43,test
HT_15992,20,1,20,test
HT_15992,40,1,40,test
HT_15992,80,1,55,test
HT_15993,20,1,20,test
HT_15993,40,1,40,test
HT_15993,80,1,43,test
HT_15994,20,1,20,test
HT_15994,40,1,40,test
HT_15994,80,1,55,test
HT_15995,20,1,20,test
HT_15995,40,1,29,test
HT_15995,80,1,29,test
HT_15996,20,1,20,test
HT_15996,40,1,29,test
HT_15996,80,1,29,test
HT_15997,20,1,20,test
HT_15997,40,1,24,test
HT_15997,80,1,24,test
HT_15998,20,1,20,test
HT_15998,40,1,29,test
HT_15998,80,1,29,test
HT_15999,20,1,20,test
HT_15999,40,1,24,test
HT_15999,80,1,24,test
HT_16000,20,1,20,test
HT_16000,40,1,29,test
HT_16000,80,1,29,test
HT_16001,20,1,7,test
HT_16001,40,1,7,test
HT_16001,80,1,7,test
HT_16002,20,1,15,test
HT_16002,40,1,15,test
HT_16002,80,1,15,test
HT_16003,20,1,9,test
HT_16003,40,1,9,test
HT_16003,80,1,9,test
HT_16004,20,1,9,test
HT_16004,40,1,9,test
HT_16004,80,1,9,test
HT_16005,20,1,6,test
HT_16005,40,1,6,test
HT_16005,80,1,6,test
HT_16006,20,1,20,test
HT_16006,40,1,40,test
HT_16006,80,1,80,test
HT_16007,20,1,18,test
HT_16007,40,1,18,test
HT_16007,80,1,18,test
HT_16008,20,1,18,test
HT_16008,40,1,18,test
HT_16008,80,1,18,test
HT_16009,20,1,20,test
HT_16009,40,1,21,test
HT_16009,80,1,21,test
HT_16010,20,1,20,test
HT_16010,40,1,40,test
HT_16010,80,1,80,test
HT_16011,20,1,20,test
HT_16011,40,1,40,test
HT_16011,80,1,54,test
HT_16012,20,1,20,test
HT_16012,40,1,40,test
HT_16012,80,1,64,test
HT_16013,20,1,20,test
HT_16013,40,1,40,test
HT_16013,80,1,50,test
HT_16014,20,1,20,test
HT_16014,40,1,40,test
HT_16014,80,1,64,test
HT_16015,20,1,20,test
HT_16015,40,1,40,test
HT_16015,80,1,80,test
HT_16016,20,1,20,test
HT_16016,40,1,40,test
HT_16016,80,1,77,test
HT_16017,20,1,20,test
HT_16017,40,1,40,test
HT_16017,80,1,71,test
HT_16018,20,1,20,test
HT_16018,40,1,40,test
HT_16018,80,1,80,test
HT_16019,20,1,20,test
HT_16019,40,1,22,test
HT_16019,80,1,22,test
HT_16020,20,1,15,test
HT_16020,40,1,15,test
HT_16020,80,1,15,test
HT_16021,20,1,5,test
HT_16021,40,1,5,test
HT_16021,80,1,5,test
HT_16022,20,1,9,test
HT_16022,40,1,9,test
HT_16022,80,1,9,test
HT_16023,20,1,20,test
HT_16023,40,1,40,test
HT_16023,80,1,80,test
HT_16024,20,1,9,test
HT_16024,40,1,9,test
HT_16024,80,1,9,test
HT_16025,20,1,20,test
HT_16025,40,1,40,test
HT_16025,80,1,80,test
HT_16026,20,1,5,test
HT_16026,40,1,5,test
HT_16026,80,1,5,test
HT_16027,20,1,20,test
HT_16027,40,1,40,test
HT_16027,80,1,80,test
HT_16028,20,1,5,test
HT_16028,40,1,5,test
HT_16028,80,1,5,test
HT_16029,20,1,9,test
HT_16029,40,1,9,test
HT_16029,80,1,9,test
HT_16030,20,1,5,test
HT_16030,40,1,5,test
HT_16030,80,1,5,test
HT_16031,20,1,20,test
HT_16031,40,1,40,test
HT_16031,80,1,80,test
HT_16032,20,1,14,test
HT_16032,40,1,14,test
HT_16032,80,1,14,test
HT_16033,20,1,20,test
HT_16033,40,1,40,test
HT_16033,80,1,80,test
HT_16034,20,1,20,test
HT_16034,40,1,40,test
HT_16034,80,1,76,test
HT_16035,20,1,20,test
HT_16035,40,1,40,test
HT_16035,80,1,80,test
HT_16036,20,1,20,test
HT_16036,40,1,40,test
HT_16036,80,1,78,test
HT_16037,20,1,20,test
HT_16037,40,1,40,test
HT_16037,80,1,52,test
HT_16038,20,1,20,test
HT_16038,40,1,37,test
HT_16038,80,1,37,test
HT_16039,20,1,20,test
HT_16039,40,1,40,test
HT_16039,80,1,51,test
HT_16041,20,1,20,test
HT_16041,40,1,40,test
HT_16041,80,1,80,test
HT_16042,20,1,20,test
HT_16042,40,1,40,test
HT_16042,80,1,55,test
HT_16043,20,1,20,test
HT_16043,40,1,40,test
HT_16043,80,1,46,test
HT_16044,20,1,20,test
HT_16044,40,1,40,test
HT_16044,80,1,45,test
HT_16045,20,1,20,test
HT_16045,40,1,40,test
HT_16045,80,1,46,test
HT_16048,20,1,20,test
HT_16048,40,1,40,test
HT_16048,80,1,42,test
HT_16049,20,1,20,test
HT_16049,40,1,40,test
HT_16049,80,1,71,test
HT_16050,20,1,20,test
HT_16050,40,1,40,test
HT_16050,80,1,80,test
HT_16051,20,1,20,test
HT_16051,40,1,40,test
HT_16051,80,1,50,test
HT_16052,20,1,20,test
HT_16052,40,1,40,test
HT_16052,80,1,80,test
HT_16053,20,1,20,test
HT_16053,40,1,40,test
HT_16053,80,1,48,test
HT_16054,20,1,20,test
HT_16054,40,1,40,test
HT_16054,80,1,76,test
HT_16055,20,1,15,test
HT_16055,40,1,15,test
HT_16055,80,1,15,test
HT_16056,20,1,20,test
HT_16056,40,1,40,test
HT_16056,80,1,80,test
HT_16057,20,1,20,test
HT_16057,40,1,40,test
HT_16057,80,1,80,test
HT_16058,20,1,20,test
HT_16058,40,1,40,test
HT_16058,80,1,70,test
HT_16059,20,1,20,test
HT_16059,40,1,32,test
HT_16059,80,1,32,test
HT_16060,20,1,20,test
HT_16060,40,1,40,test
HT_16060,80,1,61,test
HT_16061,20,1,20,test
HT_16061,40,1,40,test
HT_16061,80,1,80,test
HT_16062,20,1,20,test
HT_16062,40,1,40,test
HT_16062,80,1,64,test
HT_16063,20,1,20,test
HT_16063,40,1,40,test
HT_16063,80,1,51,test
HT_16064,20,1,20,test
HT_16064,40,1,40,test
HT_16064,80,1,64,test
HT_16065,20,1,20,test
HT_16065,40,1,40,test
HT_16065,80,1,49,test
HT_16066,20,1,20,test
HT_16066,40,1,40,test
HT_16066,80,1,48,test
HT_16067,20,1,20,test
HT_16067,40,1,40,test
HT_16067,80,1,64,test
HT_16068,20,1,20,test
HT_16068,40,1,40,test
HT_16068,80,1,48,test
HT_16069,20,1,20,test
HT_16069,40,1,40,test
HT_16069,80,1,48,test
HT_16070,20,1,11,test
HT_16070,40,1,11,test
HT_16070,80,1,11,test
HT_16071,20,1,20,test
HT_16071,40,1,40,test
HT_16071,80,1,76,test
HT_16072,20,1,20,test
HT_16072,40,1,40,test
HT_16072,80,1,70,test
HT_16073,20,0,20,test
HT_16073,40,0,40,test
HT_16073,80,1,80,test
HT_16074,20,1,20,test
HT_16074,40,1,40,test
HT_16074,80,1,51,test
HT_16075,20,1,20,test
HT_16075,40,1,40,test
HT_16075,80,1,70,test
HT_16076,20,1,20,test
HT_16076,40,1,38,test
HT_16076,80,1,38,test
HT_16077,20,1,20,test
HT_16077,40,1,40,test
HT_16077,80,1,48,test
HT_16078,20,1,7,test
HT_16078,40,1,7,test
HT_16078,80,1,7,test
HT_16079,20,1,20,test
HT_16079,40,1,40,test
HT_16079,80,1,49,test
HT_16080,20,1,20,test
HT_16080,40,1,40,test
HT_16080,80,1,80,test
HT_16081,20,1,20,test
